transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue,year,month,quarter
2494,568,Joshua Collins,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-07-07,2,UPI,0.15,Jo***@gmail.com,******6949,successful,2210.0,2025,7,3
2495,215,Crystal Aguilar,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-10-12,1,NetBanking,0.1,Cr***@gmail.com,******5910,successful,1170.0,2025,10,4
2496,373,William Goodman,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-18,4,Cash,0.15,Wi***@outlook.com,******5153,successful,51000.0,2025,6,2
2497,472,Christian Jennings,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-12-02,2,Card,0.15,Ch***@outlook.com,******1240,successful,110500.0,2026,12,4
2498,722,Alejandro Wagner,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-01-13,2,Cash,0.15,Al***@outlook.com,******7695,successful,85000.0,2026,1,1
2499,60,Kathleen Moreno,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-07-14,2,Card,0.05,Ka***@gmail.com,******1955,successful,85500.0,2025,7,3
2500,875,Jennifer Smith,101,250000.0,Laptop,Electronics,offline,Delhi,2025-08-05,1,NetBanking,0.05,Je***@gmail.com,******7229,successful,237500.0,2025,8,3
2501,435,Wendy Robinson,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-07-07,5,NetBanking,0.3,We***@gmail.com,******4454,successful,157500.0,2025,7,3
2502,453,Sarah Brown,103,1300.0,Shirt,Clothing,offline,Delhi,2026-02-27,5,UPI,0.15,Sa***@gmail.com,******5841,successful,5525.0,2026,2,1
2503,493,Stacy Bass,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-11-14,4,Cash,0.4,St***@yahoo.com,******1130,successful,108000.0,2025,11,4
2503,493,Stacy Bass,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-11-14,4,Cash,0.4,St***@yahoo.com,******1130,failed,108000.0,2025,11,4
2504,18,Allison Adams,107,50000.0,Dining Table,Furniture,online,Mumbai,2026-02-25,4,NetBanking,0.05,Al***@gmail.com,******8299,successful,190000.0,2026,2,1
2505,219,Alexander Phillips,103,1300.0,Shirt,Clothing,online,Mumbai,2025-06-24,-2,Cash,0.1,Al***@gmail.com,******9492,successful,-2340.0,2025,6,2
2506,349,Joel Baker,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2026-04-16,5,UPI,0.2,Jo***@outlook.com,******8393,successful,180000.0,2026,4,2
2507,280,David Morales,106,80000.0,Sofa,Furniture,online,Delhi,2025-12-23,1,UPI,0.35,Da***@yahoo.com,******1730,successful,52000.0,2025,12,4
2508,870,Thomas Morris,104,8000.0,Shoes,Clothing,online,Bangalore,2025-08-10,1,Cash,0.3,Th***@yahoo.com,******7719,successful,5600.0,2025,8,3
2509,400,Brenda Johnson,101,250000.0,Laptop,Electronics,online,Chennai,2026-01-26,5,Card,0.25,Br***@yahoo.com,******8393,successful,937500.0,2026,1,1
2510,949,Madison Goodwin,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-12-04,4,Cash,0.3,Ma***@yahoo.com,******0493,successful,182000.0,2025,12,4
2511,564,Spencer Davis,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-12-04,2,UPI,0.35,Sp***@gmail.com,******0711,successful,19500.0,2025,12,4
2512,791,April Anderson,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-08-17,2,NetBanking,0.35,Ap***@gmail.com,******6529,successful,10400.0,2025,8,3
2513,649,Carrie Johnson,104,8000.0,Shoes,Clothing,online,Bangalore,2025-07-12,2,NetBanking,0.35,Ca***@gmail.com,******3544,successful,10400.0,2025,7,3
2514,775,Roy Chavez,105,45000.0,Tv,Electronics,offline,Chennai,2025-12-11,4,Card,0.2,Ro***@gmail.com,******6010,successful,144000.0,2025,12,4
2515,609,David Adams,102,70000.0,Phone,Electronics,online,Delhi,2026-03-06,5,Card,0.35,Da***@outlook.com,******4422,successful,227500.0,2026,3,1
2516,644,John Parrish,105,45000.0,Tv,Electronics,online,Delhi,2025-04-26,5,Card,0.3,Jo***@gmail.com,******7481,successful,157500.0,2025,4,2
2517,678,David Barnett,102,70000.0,Phone,Electronics,offline,Delhi,2025-06-16,2,Card,0.4,Da***@yahoo.com,******9972,successful,84000.0,2025,6,2
2518,107,Cory Tyler,107,50000.0,Dining Table,Furniture,online,Chennai,2025-05-27,5,UPI,0.35,Co***@outlook.com,******7413,successful,162500.0,2025,5,2
2519,515,Amy Lee,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-04-17,5,UPI,0.15,Am***@yahoo.com,******0756,successful,191250.0,2025,4,2
2519,515,Amy Lee,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-04-17,5,UPI,0.15,Am***@yahoo.com,******0756,failed,191250.0,2025,4,2
2520,838,Susan Torres,102,70000.0,Phone,Electronics,online,Chennai,2025-05-12,4,UPI,0.1,Su***@outlook.com,******6426,successful,252000.0,2025,5,2
2521,678,David Barnett,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-12-12,4,UPI,0.2,Da***@yahoo.com,******9972,successful,208000.0,2025,12,4
2522,817,Nicole Ross,110,45000.0,Microwave,Home Appliances,online,Chennai,2026-01-08,4,Cash,0.4,Ni***@gmail.com,******9866,successful,108000.0,2026,1,1
2523,368,Emily Scott,102,70000.0,Phone,Electronics,online,Mumbai,2025-11-27,5,Cash,0.3,Em***@yahoo.com,******9634,successful,245000.0,2025,11,4
2524,189,Melinda Rodriguez,104,8000.0,Shoes,Clothing,offline,Chennai,2026-01-28,3,NetBanking,0.1,Me***@outlook.com,******9897,successful,21600.0,2026,1,1
2525,926,Lisa Reynolds,105,45000.0,Tv,Electronics,online,Hyderabad,2025-09-07,3,NetBanking,0.1,Li***@gmail.com,******4840,successful,121500.0,2025,9,3
2526,921,Jessica Taylor,106,80000.0,Sofa,Furniture,offline,Mumbai,2026-03-19,2,Card,0.2,Je***@outlook.com,******0882,successful,128000.0,2026,3,1
2527,51,Cory Ellis,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-11-10,3,NetBanking,0.05,Co***@gmail.com,******3422,successful,185250.0,2025,11,4
2528,377,Michael Black,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-11-27,1,Card,0.25,Mi***@gmail.com,******3502,successful,975.0,2025,11,4
2529,466,Kyle Morris,105,45000.0,Tv,Electronics,offline,Delhi,2026-01-08,4,Card,0.3,Ky***@gmail.com,******6629,successful,126000.0,2026,1,1
2530,186,Dawn Garrett,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-08-23,5,Cash,0.4,Da***@gmail.com,******0201,successful,45000.0,2025,8,3
2531,374,Brian King,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-12-19,4,Cash,0.4,Br***@gmail.com,******7189,successful,120000.0,2025,12,4
2532,17,Duane Hall,102,70000.0,Phone,Electronics,online,Bangalore,2025-12-23,1,Card,0.4,Du***@outlook.com,******1149,successful,42000.0,2025,12,4
2533,23,Rebecca Smith,103,1300.0,Shirt,Clothing,offline,Chennai,2026-04-11,2,Cash,0.4,Re***@gmail.com,******1340,successful,1560.0,2026,4,2
2534,951,Richard Miller,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2026-03-20,1,Card,0.2,Ri***@yahoo.com,******6379,successful,52000.0,2026,3,1
2535,358,Jasmin Anderson,107,50000.0,Dining Table,Furniture,online,Delhi,2025-04-24,2,Cash,0.1,Ja***@gmail.com,******2092,successful,90000.0,2025,4,2
2536,853,James Guerrero,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-07-16,1,Cash,0.1,Ja***@gmail.com,******4649,successful,45000.0,2025,7,3
2537,45,Tasha Baker,105,45000.0,Tv,Electronics,online,Delhi,2025-12-30,2,Card,0.2,Ta***@gmail.com,******5843,successful,72000.0,2025,12,4
2538,862,Lisa Stewart,105,45000.0,Tv,Electronics,offline,Chennai,2025-06-10,4,Cash,0.35,Li***@gmail.com,******0095,successful,117000.0,2025,6,2
2539,431,Tracie Kim,105,45000.0,Tv,Electronics,offline,Bangalore,2025-08-04,1,Cash,0.1,Tr***@yahoo.com,******5130,successful,40500.0,2025,8,3
2540,693,Joseph Maldonado,106,80000.0,Sofa,Furniture,online,Delhi,2025-12-10,4,UPI,0.2,Jo***@yahoo.com,******5157,successful,256000.0,2025,12,4
2541,43,Jennifer Frye,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-04-24,5,Card,0.3,Je***@outlook.com,******1395,successful,157500.0,2025,4,2
2542,302,James Robles,102,70000.0,Phone,Electronics,offline,Bangalore,2026-03-08,5,NetBanking,0.05,Ja***@gmail.com,******5908,successful,332500.0,2026,3,1
2543,342,Jessica Fowler,104,8000.0,Shoes,Clothing,online,Hyderabad,2026-04-10,4,NetBanking,0.4,Je***@gmail.com,******0818,successful,19200.0,2026,4,2
2544,81,Michael Wagner,103,1300.0,Shirt,Clothing,online,Chennai,2025-10-19,1,NetBanking,0.3,Mi***@yahoo.com,******7974,successful,910.0,2025,10,4
2545,153,Stephanie Hanna,105,45000.0,Tv,Electronics,online,Hyderabad,2026-03-27,3,Cash,0.4,St***@outlook.com,******8701,successful,81000.0,2026,3,1
2546,812,Chris Lane,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2025-10-29,4,UPI,0.2,Ch***@yahoo.com,******0684,successful,208000.0,2025,10,4
2547,322,Allison Foster,105,45000.0,Tv,Electronics,online,Bangalore,2026-03-13,5,Cash,0.15,Al***@gmail.com,******7370,successful,191250.0,2026,3,1
2548,975,Jacqueline Doyle,103,1300.0,Shirt,Clothing,offline,Hyderabad,2026-03-31,-1,UPI,0.25,Ja***@outlook.com,******0490,successful,-975.0,2026,3,1
2549,299,Megan Harris,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-04-26,2,UPI,0.1,Me***@gmail.com,******1134,successful,81000.0,2025,4,2
2550,806,Jacqueline Cantu,102,70000.0,Phone,Electronics,online,Chennai,2025-12-29,2,Card,0.15,Ja***@gmail.com,******4533,successful,119000.0,2025,12,4
2551,800,Ricardo Arnold,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-06-08,1,UPI,0.15,Ri***@outlook.com,******8877,successful,42500.0,2025,6,2
2552,223,Jocelyn Peterson,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-12-27,3,Card,0.35,Jo***@outlook.com,******4540,successful,29250.0,2025,12,4
2553,40,Kristina Harrell,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-08-19,3,Card,0.05,Kr***@outlook.com,******6674,successful,142500.0,2025,8,3
2554,239,Tyler Greene,102,70000.0,Phone,Electronics,offline,Delhi,2025-12-28,4,Card,0.3,Ty***@gmail.com,******3007,successful,196000.0,2025,12,4
2555,832,Carolyn Miller,103,1300.0,Shirt,Clothing,online,Delhi,2025-10-10,2,Cash,0.25,Ca***@outlook.com,******8684,successful,1950.0,2025,10,4
2556,660,Jessica Stephenson,102,70000.0,Phone,Electronics,online,Hyderabad,2026-03-09,5,NetBanking,0.1,Je***@gmail.com,******1390,successful,315000.0,2026,3,1
2557,798,Amber Murphy,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-04-30,2,Card,0.3,Am***@gmail.com,******9807,successful,11200.0,2025,4,2
2558,541,Melissa Perez,104,8000.0,Shoes,Clothing,offline,Delhi,2025-10-24,1,NetBanking,0.1,Me***@gmail.com,******7972,successful,7200.0,2025,10,4
2559,209,Aaron Mclaughlin,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-12-29,5,Card,0.1,Aa***@outlook.com,******5147,successful,292500.0,2025,12,4
2560,18,Allison Adams,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-11-28,3,Cash,0.05,Al***@gmail.com,******8299,successful,142500.0,2025,11,4
2561,728,Lisa Miller,103,1300.0,Shirt,Clothing,online,Chennai,2025-05-16,1,Card,0.1,Li***@gmail.com,******3795,successful,1170.0,2025,5,2
2562,730,Adam Maldonado,110,45000.0,Microwave,Home Appliances,online,Mumbai,2026-04-04,5,Cash,0.4,Ad***@gmail.com,******5345,successful,135000.0,2026,4,2
2563,709,Mike Roberts,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-03-16,4,UPI,0.25,Mi***@yahoo.com,******5792,successful,750000.0,2026,3,1
2564,710,April Moore,101,250000.0,Laptop,Electronics,online,Mumbai,2025-09-10,2,Card,0.1,Ap***@gmail.com,******1176,successful,450000.0,2025,9,3
2565,878,Sarah Brown,101,250000.0,Laptop,Electronics,offline,Chennai,2025-10-20,3,UPI,0.4,Sa***@yahoo.com,******2098,successful,450000.0,2025,10,4
2566,866,Jasmine Guerrero,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-09-04,4,NetBanking,0.2,Ja***@gmail.com,******9366,successful,160000.0,2026,9,3
2567,520,Holly Jackson,103,1300.0,Shirt,Clothing,online,Mumbai,2025-05-10,5,NetBanking,0.35,Ho***@outlook.com,******5736,successful,4225.0,2025,5,2
2568,927,Bradley Sparks,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-06-02,1,UPI,0.1,Br***@gmail.com,******0514,successful,40500.0,2025,6,2
2569,814,Donna Bennett,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-02-06,2,UPI,0.3,Do***@gmail.com,******2067,successful,350000.0,2025,2,1
2570,595,Jennifer Johnson,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2026-10-02,1,UPI,0.25,Je***@yahoo.com,******2512,successful,11250.0,2026,10,4
2571,153,Stephanie Hanna,103,1300.0,Shirt,Clothing,offline,Hyderabad,2025-01-10,4,UPI,0.3,St***@outlook.com,******8701,successful,3640.0,2025,1,1
2572,950,Cheyenne Mason,104,8000.0,Shoes,Clothing,online,Delhi,2025-07-17,2,Card,0.3,Ch***@yahoo.com,******9331,successful,11200.0,2025,7,3
2573,347,David Medina,107,50000.0,Dining Table,Furniture,online,Delhi,2025-09-10,5,Cash,0.3,Da***@outlook.com,******4389,successful,175000.0,2025,9,3
2574,153,Stephanie Hanna,104,8000.0,Shoes,Clothing,offline,Hyderabad,2026-03-12,5,UPI,0.05,St***@outlook.com,******8701,successful,38000.0,2026,3,1
2575,148,Christopher Shepherd,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-05-13,4,UPI,0.4,Ch***@gmail.com,******1250,successful,600000.0,2025,5,2
2576,531,Frances Hines,106,80000.0,Sofa,Furniture,online,Bangalore,2025-10-05,5,UPI,0.1,Fr***@gmail.com,******3278,successful,360000.0,2025,10,4
2577,375,Jessica Harrell,102,70000.0,Phone,Electronics,online,Chennai,2025-09-23,3,Cash,0.4,Je***@gmail.com,******3067,successful,126000.0,2025,9,3
2578,885,Alexander Jacobs,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2025-06-17,4,Cash,0.35,Al***@yahoo.com,******6172,successful,39000.0,2025,6,2
2579,773,Gerald Cox,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-08-14,4,Card,0.25,Ge***@gmail.com,******4312,successful,150000.0,2025,8,3
2580,623,Amanda George,101,250000.0,Laptop,Electronics,online,Chennai,2025-10-28,1,UPI,0.1,Am***@gmail.com,******7000,successful,225000.0,2025,10,4
2580,623,Amanda George,101,250000.0,Laptop,Electronics,online,Chennai,2025-10-28,1,UPI,0.1,Am***@gmail.com,******7000,failed,225000.0,2025,10,4
2581,998,Joseph Perez,104,8000.0,Shoes,Clothing,online,Delhi,2025-07-06,3,UPI,0.05,Jo***@gmail.com,******3136,successful,22800.0,2025,7,3
2582,514,Joshua Cummings,106,80000.0,Sofa,Furniture,online,Chennai,2025-05-21,4,Cash,0.3,Jo***@gmail.com,******8341,successful,224000.0,2025,5,2
2582,514,Joshua Cummings,106,80000.0,Sofa,Furniture,online,Chennai,2025-05-21,4,Cash,0.3,Jo***@gmail.com,******8341,failed,224000.0,2025,5,2
2583,569,Lindsay Levine,104,8000.0,Shoes,Clothing,online,Mumbai,2025-11-23,1,NetBanking,0.35,Li***@gmail.com,******7618,successful,5200.0,2025,11,4
2584,594,Matthew Miranda,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-10-10,2,Card,0.35,Ma***@gmail.com,******8083,successful,19500.0,2025,10,4
2584,594,Matthew Miranda,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-10-10,2,Card,0.35,Ma***@gmail.com,******8083,failed,19500.0,2025,10,4
2585,242,James Pham,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-06-17,3,Cash,0.25,Ja***@yahoo.com,******3250,successful,180000.0,2025,6,2
2586,592,Timothy Medina,103,1300.0,Shirt,Clothing,online,Delhi,2025-06-07,5,NetBanking,0.3,Ti***@gmail.com,******8501,successful,4550.0,2025,6,2
2587,658,Douglas Sanders,105,45000.0,Tv,Electronics,offline,Bangalore,2025-11-20,5,NetBanking,0.3,Do***@gmail.com,******7580,successful,157500.0,2025,11,4
2588,702,Robert Jackson,105,45000.0,Tv,Electronics,online,Delhi,2026-03-16,2,Card,0.15,Ro***@gmail.com,******6138,successful,76500.0,2026,3,1
2589,904,Audrey Skinner,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-10-16,5,UPI,0.4,Au***@yahoo.com,******2073,successful,195000.0,2025,10,4
2590,143,Brian Johnson,105,45000.0,Tv,Electronics,offline,Chennai,2025-12-03,2,NetBanking,0.05,Br***@yahoo.com,******0131,successful,85500.0,2025,12,4
2591,957,Justin Doyle,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-11-23,5,Card,0.25,Ju***@gmail.com,******8406,successful,168750.0,2025,11,4
2592,309,Gary Allen,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-05-19,2,NetBanking,0.35,Ga***@gmail.com,******3177,successful,84500.0,2025,5,2
2593,130,Bailey Smith,106,80000.0,Sofa,Furniture,online,Hyderabad,2026-02-10,5,UPI,0.2,Ba***@outlook.com,******1953,successful,320000.0,2026,2,1
2594,705,Amy Brewer,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-08-25,2,Cash,0.1,Am***@yahoo.com,******1218,successful,81000.0,2025,8,3
2595,371,Janice Morris,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-07-05,1,UPI,0.05,Ja***@gmail.com,******4660,successful,61750.0,2025,7,3
2596,550,Raymond Martinez,104,8000.0,Shoes,Clothing,offline,Chennai,2026-01-08,1,Cash,0.05,Ra***@gmail.com,******9650,successful,7600.0,2026,1,1
2597,939,Megan Tran,105,45000.0,Tv,Electronics,offline,Hyderabad,2026-01-05,4,NetBanking,0.3,Me***@outlook.com,******9384,successful,126000.0,2026,1,1
2598,539,Kari Austin,102,70000.0,Phone,Electronics,offline,Bangalore,2026-03-08,1,Cash,0.4,Ka***@outlook.com,******0010,successful,42000.0,2026,3,1
2599,871,Joel Hall,105,45000.0,Tv,Electronics,online,Chennai,2025-08-07,5,Card,0.15,Jo***@gmail.com,******5629,successful,191250.0,2025,8,3
2600,16,Cesar Dean,101,250000.0,Laptop,Electronics,online,Bangalore,2025-11-13,5,Cash,0.4,Ce***@gmail.com,******5103,successful,750000.0,2025,11,4
2601,681,Heather Williams,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-10-08,3,Card,0.35,He***@outlook.com,******9467,successful,156000.0,2025,10,4
2602,435,Wendy Robinson,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-07-04,3,Cash,0.25,We***@gmail.com,******4454,successful,33750.0,2026,7,3
2603,154,Michael Smith,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-08-10,5,Cash,0.1,Mi***@yahoo.com,******4650,successful,202500.0,2025,8,3
2604,644,John Parrish,104,8000.0,Shoes,Clothing,offline,Delhi,2026-03-05,5,Cash,0.35,Jo***@gmail.com,******7481,successful,26000.0,2026,3,1
2605,2,Steven Evans,101,250000.0,Laptop,Electronics,online,Delhi,2026-01-22,2,Cash,0.15,St***@gmail.com,******2287,successful,425000.0,2026,1,1
2606,459,Jason Moreno,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-07-10,4,Card,0.05,Ja***@gmail.com,******2001,successful,247000.0,2025,7,3
2606,459,Jason Moreno,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2025-07-10,4,Card,0.05,Ja***@gmail.com,******2001,failed,247000.0,2025,7,3
2607,246,Franklin Carlson,103,1300.0,Shirt,Clothing,online,Delhi,2026-01-15,3,Card,0.15,Fr***@yahoo.com,******5377,successful,3315.0,2026,1,1
2608,275,Edward Beck,102,70000.0,Phone,Electronics,online,Bangalore,2025-12-16,5,Card,0.35,Ed***@yahoo.com,******4934,successful,227500.0,2025,12,4
2609,900,Gary Phillips,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-09-21,3,NetBanking,0.15,Ga***@yahoo.com,******4646,successful,20400.0,2025,9,3
2610,148,Christopher Shepherd,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-10-05,3,NetBanking,0.25,Ch***@gmail.com,******1250,successful,101250.0,2025,10,4
2611,471,Jamie Kelly,104,8000.0,Shoes,Clothing,offline,Chennai,2025-08-06,1,NetBanking,0.4,Ja***@gmail.com,******9015,successful,4800.0,2025,8,3
2612,588,Casey Edwards,105,45000.0,Tv,Electronics,offline,Delhi,2026-02-23,4,Cash,0.05,Ca***@gmail.com,******1845,successful,171000.0,2026,2,1
2613,45,Tasha Baker,102,70000.0,Phone,Electronics,offline,Delhi,2025-06-15,2,Card,0.1,Ta***@gmail.com,******5843,successful,126000.0,2025,6,2
2614,253,Emily Rodriguez,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-12-01,5,UPI,0.1,Em***@gmail.com,******6545,successful,292500.0,2025,12,4
2615,421,Rebecca Holland,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2026-05-01,5,Card,0.25,Re***@gmail.com,******2960,successful,243750.0,2026,5,2
2616,93,Judith Sanchez,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-10-16,5,UPI,0.15,Ju***@yahoo.com,******7676,successful,212500.0,2025,10,4
2617,945,Misty Parker,105,45000.0,Tv,Electronics,online,Hyderabad,2025-09-03,4,UPI,0.1,Mi***@gmail.com,******8545,successful,162000.0,2025,9,3
2618,43,Jennifer Frye,103,1300.0,Shirt,Clothing,online,Chennai,2025-05-26,3,Cash,0.05,Je***@outlook.com,******1395,successful,3705.0,2025,5,2
2619,296,Katherine Frazier,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-10-31,1,NetBanking,0.1,Ka***@yahoo.com,******6097,successful,40500.0,2025,10,4
2620,60,Kathleen Moreno,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-05-20,1,UPI,0.15,Ka***@gmail.com,******1955,successful,12750.0,2025,5,2
2621,967,Brittany Bush,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-10-21,4,Cash,0.05,Br***@yahoo.com,******4454,successful,190000.0,2025,10,4
2622,881,Sarah Guerrero,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-06-21,3,UPI,0.15,Sa***@yahoo.com,******8911,successful,127500.0,2025,6,2
2623,144,Amber Boyd,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-08-03,3,Cash,0.2,Am***@gmail.com,******5581,successful,156000.0,2026,8,3
2624,504,Victor Hendricks,102,70000.0,Phone,Electronics,online,Mumbai,2025-06-06,4,NetBanking,0.05,Vi***@gmail.com,******0307,successful,266000.0,2025,6,2
2625,966,Susan Phillips,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-08-19,1,UPI,0.2,Su***@gmail.com,******3718,successful,36000.0,2025,8,3
2626,703,David Austin,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2026-03-30,4,Cash,0.35,Da***@yahoo.com,******2395,successful,169000.0,2026,3,1
